Date,Open,High,Low,Close,Adj Close,Volume
2019-07-09,1.115600,1.116020,1.110600,1.115700,1.115700,0
2019-07-10,1.111600,1.112940,1.109840,1.111800,1.111800,0
2019-07-11,1.110770,1.115140,1.110200,1.110500,1.110500,0
2019-07-12,1.112990,1.116400,1.112200,1.112800,1.112800,0
2019-07-15,1.115000,1.115400,1.111000,1.115200,1.115200,0
2019-07-16,1.111470,1.111560,1.105280,1.111450,1.111450,0
2019-07-17,1.106650,1.108100,1.104790,1.106740,1.106740,0
2019-07-18,1.107430,1.113530,1.106100,1.107270,1.107270,0
2019-07-19,1.113790,1.116260,1.111310,1.113570,1.113570,0
2019-07-22,1.114900,1.115360,1.110700,1.115200,1.115200,0
2019-07-23,1.112800,1.116770,1.110530,1.113030,1.113030,0
2019-07-24,1.115100,1.122450,1.114900,1.115210,1.115210,0
2019-07-25,1.120450,1.124400,1.116080,1.120100,1.120100,0
2019-07-26,1.117300,1.117420,1.112900,1.116900,1.116900,0
2019-07-29,1.111810,1.111900,1.096880,1.111900,1.111900,0
2019-07-30,1.096300,1.096520,1.088060,1.096300,1.096300,0
2019-07-31,1.089560,1.099860,1.088900,1.089500,1.089500,0
2019-08-01,1.097580,1.099160,1.094360,1.097620,1.097620,0
2019-08-02,1.094190,1.095010,1.090300,1.094000,1.094000,0
2019-08-05,1.093710,1.094780,1.084400,1.093600,1.093600,0
2019-08-06,1.081140,1.091960,1.080800,1.081210,1.081210,0
2019-08-07,1.085990,1.088070,1.081250,1.085870,1.085870,0
2019-08-08,1.083480,1.085910,1.079320,1.083730,1.083730,0
2019-08-09,1.085380,1.085520,1.076280,1.085400,1.085400,0
2019-08-12,1.072610,1.080930,1.072430,1.072430,1.072430,0
2019-08-13,1.076930,1.081230,1.075890,1.076690,1.076690,0
2019-08-14,1.079080,1.083020,1.077700,1.079200,1.079200,0
2019-08-15,1.082050,1.092020,1.080500,1.082200,1.082200,0
2019-08-16,1.088140,1.099850,1.087700,1.088160,1.088160,0
2019-08-19,1.096040,1.097280,1.090600,1.095800,1.095800,0
2019-08-20,1.094380,1.097360,1.088800,1.094290,1.094290,0
2019-08-21,1.096040,1.096700,1.091400,1.095830,1.095830,0
2019-08-22,1.093770,1.107250,1.092070,1.093660,1.093660,0
2019-08-23,1.105250,1.106150,1.099740,1.105200,1.105200,0
2019-08-26,1.100240,1.103100,1.097400,1.100290,1.100290,0
2019-08-27,1.100800,1.108510,1.099400,1.100870,1.100870,0
2019-08-28,1.107410,1.107920,1.096550,1.107300,1.107300,0
2019-08-29,1.102000,1.104560,1.099600,1.102100,1.102100,0
2019-08-30,1.101680,1.108350,1.101240,1.101700,1.101700,0
2019-09-02,1.106100,1.107580,1.097880,1.106000,1.106000,0
2019-09-03,1.100220,1.103290,1.093140,1.100290,1.100290,0
2019-09-04,1.101730,1.108600,1.100800,1.101790,1.101790,0
2019-09-05,1.109300,1.117250,1.107100,1.109650,1.109650,0
2019-09-06,1.116900,1.117760,1.112790,1.116850,1.116850,0
2019-09-09,1.114620,1.122540,1.109340,1.114510,1.114510,0
2019-09-10,1.117460,1.120760,1.114300,1.117320,1.117320,0
2019-09-11,1.118050,1.122680,1.116800,1.117890,1.117890,0
2019-09-12,1.119500,1.124810,1.114560,1.119840,1.119840,0
2019-09-13,1.114990,1.125320,1.113900,1.115040,1.115040,0
2019-09-16,1.127420,1.129900,1.123300,1.127420,1.127420,0
2019-09-17,1.129000,1.130110,1.124850,1.129100,1.129100,0
2019-09-18,1.128910,1.129400,1.125900,1.128770,1.128770,0
2019-09-19,1.130480,1.130690,1.124400,1.130520,1.130520,0
2019-09-20,1.133870,1.137920,1.131150,1.133500,1.133500,0
2019-09-23,1.131560,1.134180,1.129310,1.131570,1.131570,0
2019-09-24,1.131000,1.135580,1.129600,1.130910,1.130910,0
2019-09-25,1.133470,1.134330,1.125900,1.133200,1.133200,0
2019-09-26,1.128390,1.130410,1.125330,1.128000,1.128000,0
2019-09-27,1.128620,1.130250,1.123600,1.128670,1.128670,0
2019-09-30,1.123340,1.131860,1.123100,1.123200,1.123200,0
2019-10-01,1.127300,1.130160,1.119000,1.127000,1.127000,0
2019-10-02,1.123700,1.124970,1.120300,1.123990,1.123990,0
2019-10-03,1.122400,1.130050,1.120700,1.122430,1.122430,0
2019-10-04,1.124290,1.125820,1.118700,1.124390,1.124390,0
2019-10-07,1.122700,1.122970,1.120000,1.122830,1.122830,0
2019-10-08,1.119700,1.120480,1.110900,1.119860,1.119860,0
2019-10-09,1.114890,1.117680,1.111660,1.114500,1.114500,0
2019-10-10,1.111400,1.124160,1.108500,1.111600,1.111600,0
2019-10-11,1.128950,1.149610,1.128500,1.129030,1.129030,0
2019-10-14,1.143410,1.146940,1.134800,1.143800,1.143800,0
2019-10-15,1.143470,1.158470,1.142880,1.143590,1.143590,0
2019-10-16,1.156230,1.162770,1.148140,1.156250,1.156250,0
2019-10-17,1.157400,1.164850,1.149810,1.157400,1.157400,0
2019-10-18,1.156000,1.160060,1.154100,1.156390,1.156390,0
2019-10-21,1.156450,1.165540,1.155180,1.156260,1.156260,0
2019-10-22,1.163010,1.164350,1.158740,1.163060,1.163060,0
2019-10-23,1.157400,1.159640,1.154600,1.157570,1.157570,0
2019-10-24,1.160540,1.162400,1.154090,1.160490,1.160490,0
2019-10-25,1.156230,1.158500,1.153350,1.156130,1.156130,0
2019-10-28,1.157150,1.160450,1.155600,1.157100,1.157100,0
2019-10-29,1.158100,1.161520,1.156040,1.158270,1.158270,0
2019-10-30,1.157500,1.160790,1.156830,1.157570,1.157570,0
2019-10-31,1.156660,1.162500,1.156400,1.156730,1.156730,0
2019-11-01,1.159670,1.163070,1.158050,1.159670,1.159670,0
2019-11-04,1.158200,1.159710,1.156400,1.158500,1.158500,0
2019-11-05,1.157950,1.162940,1.156200,1.158170,1.158170,0
2019-11-06,1.162840,1.163360,1.161000,1.162800,1.162800,0
2019-11-07,1.161210,1.162100,1.155050,1.161300,1.161300,0
2019-11-08,1.159820,1.162790,1.158600,1.159800,1.159800,0
2019-11-11,1.160830,1.167730,1.159800,1.160630,1.160630,0
2019-11-12,1.164660,1.167090,1.161940,1.164730,1.164730,0
2019-11-13,1.166910,1.167600,1.164390,1.166930,1.166930,0
2019-11-14,1.167320,1.170170,1.165130,1.167340,1.167340,0
2019-11-15,1.168840,1.169470,1.166330,1.168790,1.168790,0
2019-11-18,1.168640,1.172980,1.167900,1.168680,1.168680,0
2019-11-19,1.169380,1.171060,1.166300,1.169350,1.169350,0
2019-11-20,1.167010,1.167850,1.165040,1.166930,1.166930,0
2019-11-21,1.166710,1.170010,1.165300,1.166500,1.166500,0
2019-11-22,1.167380,1.167830,1.161900,1.167390,1.167390,0
2019-11-25,1.165780,1.172030,1.164700,1.165760,1.165760,0
2019-11-26,1.171180,1.171810,1.165590,1.171180,1.171180,0
2019-11-27,1.166570,1.172170,1.164900,1.166670,1.166670,0
2019-11-28,1.174780,1.176250,1.172090,1.174850,1.174850,0
2019-11-29,1.172300,1.174260,1.170400,1.172500,1.172500,0
2019-12-02,1.171700,1.174120,1.166270,1.171770,1.171770,0
2019-12-03,1.168040,1.174430,1.167300,1.168070,1.168070,0
2019-12-04,1.172600,1.182620,1.172100,1.172720,1.172720,0
2019-12-05,1.182700,1.186010,1.182400,1.182770,1.182770,0
2019-12-06,1.184870,1.187540,1.181000,1.184810,1.184810,0
2019-12-09,1.188560,1.191180,1.186700,1.188030,1.188030,0
2019-12-10,1.187890,1.190040,1.186000,1.188000,1.188000,0
2019-12-11,1.183610,1.188690,1.183000,1.183650,1.183650,0
2019-12-12,1.185580,1.187200,1.177800,1.185570,1.185570,0
2019-12-13,1.204880,1.207770,1.192450,1.204510,1.204510,0
2019-12-16,1.200320,1.204090,1.195620,1.200260,1.200260,0
2019-12-17,1.191400,1.193110,1.175070,1.191560,1.191560,0
2019-12-18,1.176500,1.178470,1.174060,1.176590,1.176590,0
2019-12-19,1.176990,1.179250,1.168980,1.176700,1.176700,0
2019-12-20,1.170070,1.179380,1.169500,1.170000,1.170000,0
2019-12-23,1.173670,1.175540,1.164160,1.173660,1.173660,0
2019-12-24,1.166770,1.170190,1.165600,1.166500,1.166500,0
2019-12-25,1.166300,1.170800,1.163800,1.166000,1.166000,0
2019-12-26,1.168900,1.172160,1.168700,1.168900,1.168900,0
2019-12-27,1.171170,1.175000,1.167490,1.170850,1.170850,0
2019-12-30,1.170700,1.174600,1.168610,1.170660,1.170660,0
2019-12-31,1.170520,1.182460,1.169600,1.170390,1.170390,0
2020-01-01,1.181400,1.187400,1.180900,1.181400,1.181400,0
2020-01-02,1.180940,1.181880,1.174500,1.180900,1.180900,0
2020-01-03,1.176500,1.177270,1.170480,1.176890,1.176890,0
2020-01-06,1.171750,1.177330,1.170000,1.171690,1.171690,0
2020-01-07,1.176350,1.180730,1.172700,1.176350,1.176350,0
2020-01-08,1.175200,1.182520,1.174200,1.175510,1.175510,0
2020-01-09,1.178800,1.180210,1.172000,1.179120,1.179120,0
2020-01-10,1.176360,1.179120,1.174000,1.176200,1.176200,0
2020-01-13,1.173100,1.173280,1.165120,1.173300,1.173300,0
2020-01-14,1.166340,1.170040,1.163350,1.166250,1.166250,0
2020-01-15,1.169800,1.170980,1.165890,1.170120,1.170120,0
2020-01-16,1.168900,1.174770,1.168160,1.169190,1.169190,0
2020-01-17,1.174020,1.177970,1.172440,1.174140,1.174140,0
2020-01-20,1.172150,1.173420,1.169100,1.172300,1.172300,0
2020-01-21,1.171700,1.176960,1.171300,1.171800,1.171800,0
2020-01-22,1.176910,1.186890,1.176000,1.176400,1.176400,0
2020-01-23,1.184300,1.187910,1.182500,1.184420,1.184420,0
2020-01-24,1.186650,1.190800,1.184320,1.186610,1.186610,0
2020-01-27,1.184500,1.189010,1.183300,1.184530,1.184530,0
2020-01-28,1.185040,1.185370,1.179400,1.185040,1.185040,0
2020-01-29,1.181470,1.183570,1.180800,1.181510,1.181510,0
2020-01-30,1.181900,1.188470,1.178100,1.182000,1.182000,0
2020-01-31,1.186420,1.192180,1.186400,1.186290,1.186290,0
2020-02-03,1.188490,1.189210,1.175200,1.188480,1.188480,0
2020-02-04,1.174600,1.180860,1.171000,1.174600,1.174600,0
2020-02-05,1.179780,1.185450,1.177660,1.179710,1.179710,0
2020-02-06,1.181460,1.181460,1.177190,1.181200,1.181200,0
2020-02-07,1.177340,1.181680,1.177100,1.177370,1.177370,0
2020-02-10,1.177100,1.184260,1.175900,1.177210,1.177210,0
2020-02-11,1.183630,1.187440,1.182200,1.183700,1.183700,0
2020-02-12,1.186300,1.191490,1.186300,1.186100,1.186100,0
2020-02-13,1.191000,1.205220,1.190400,1.191290,1.191290,0
2020-02-14,1.203080,1.204790,1.198600,1.203100,1.203100,0
2020-02-17,1.203720,1.204170,1.199500,1.203690,1.203690,0
2020-02-18,1.199980,1.207130,1.197900,1.199800,1.199800,0
2020-02-19,1.204170,1.205410,1.197680,1.203900,1.203900,0
2020-02-20,1.195600,1.196230,1.188200,1.195670,1.195670,0
2020-02-21,1.193950,1.198400,1.192670,1.193800,1.193800,0
2020-02-24,1.194740,1.198190,1.189940,1.194870,1.194870,0
2020-02-25,1.191220,1.199050,1.190100,1.191200,1.191200,0
2020-02-26,1.194990,1.196420,1.186140,1.195040,1.195040,0
2020-02-27,1.185400,1.185490,1.170610,1.185510,1.185510,0
2020-02-28,1.172060,1.173250,1.159680,1.171910,1.171910,0
2020-03-02,1.158460,1.163320,1.144400,1.158750,1.158750,0
2020-03-03,1.145440,1.151590,1.143590,1.145530,1.145530,0
2020-03-04,1.146900,1.154300,1.143590,1.146920,1.146920,0
2020-03-05,1.155450,1.159620,1.152350,1.155200,1.155200,0
2020-03-06,1.153800,1.155450,1.147000,1.153720,1.153720,0
2020-03-09,1.149700,1.154720,1.140930,1.150000,1.150000,0
2020-03-10,1.146930,1.151620,1.140100,1.146890,1.146890,0
2020-03-11,1.140460,1.147160,1.132700,1.140460,1.140460,0
2020-03-12,1.138130,1.138130,1.122160,1.138120,1.138120,0
2020-03-13,1.123830,1.130360,1.118500,1.123390,1.123390,0
2020-03-16,1.110950,1.111980,1.094790,1.111230,1.111230,0
2020-03-17,1.098770,1.102900,1.094060,1.098600,1.098600,0
2020-03-18,1.099610,1.102520,1.078970,1.100240,1.100240,0
2020-03-19,1.060750,1.095160,1.052630,1.060330,1.060330,0
2020-03-20,1.078260,1.110340,1.077280,1.078090,1.078090,0
2020-03-23,1.085350,1.090570,1.066940,1.086490,1.086490,0
2020-03-24,1.077090,1.092420,1.072150,1.076840,1.076840,0
2020-03-25,1.091460,1.104020,1.078510,1.091370,1.091370,0
2020-03-26,1.087680,1.100850,1.083980,1.088070,1.088070,0
2020-03-27,1.103640,1.120600,1.102030,1.103880,1.103880,0
2020-03-30,1.118120,1.126630,1.112480,1.117680,1.117680,0
2020-03-31,1.120960,1.134070,1.115080,1.121410,1.121410,0
2020-04-01,1.125120,1.137640,1.122280,1.125000,1.125000,0
2020-04-02,1.130300,1.141560,1.130300,1.130260,1.130260,0
2020-04-03,1.142560,1.143780,1.131770,1.142400,1.142400,0
2020-04-06,1.130360,1.140640,1.129160,1.130420,1.130420,0
2020-04-07,1.132360,1.136030,1.129070,1.132970,1.132970,0
2020-04-08,1.132160,1.141900,1.132000,1.132260,1.132260,0
2020-04-09,1.140730,1.145370,1.138300,1.140600,1.140600,0
2020-04-10,1.139750,1.141210,1.137900,1.139460,1.139460,0
2020-04-13,1.139600,1.148440,1.138900,1.139560,1.139560,0
2020-04-14,1.146410,1.151480,1.144200,1.146550,1.146550,0
2020-04-15,1.149270,1.149500,1.143460,1.149200,1.149200,0
2020-04-16,1.148120,1.149640,1.145600,1.148000,1.148000,0
2020-04-17,1.149660,1.151480,1.146560,1.149800,1.149800,0
2020-04-20,1.149090,1.149340,1.143600,1.148880,1.148880,0
2020-04-21,1.145180,1.145670,1.129660,1.145040,1.145040,0
2020-04-22,1.132900,1.139240,1.131400,1.132600,1.132600,0
2020-04-23,1.140110,1.148030,1.139200,1.140110,1.140110,0
2020-04-24,1.146100,1.147560,1.140200,1.146100,1.146100,0
2020-04-27,1.142670,1.147550,1.142670,1.142640,1.142640,0
2020-04-28,1.147500,1.150580,1.146100,1.147460,1.147460,0
2020-04-29,1.147600,1.150060,1.142000,1.147780,1.147780,0
2020-04-30,1.146100,1.153050,1.143900,1.146480,1.146480,0
2020-05-01,1.149340,1.149460,1.137050,1.149340,1.149340,0
2020-05-04,1.136660,1.139530,1.134200,1.136220,1.136220,0
2020-05-05,1.141440,1.150380,1.141300,1.141000,1.141000,0
2020-05-06,1.147980,1.149550,1.142000,1.147800,1.147800,0
2020-05-07,1.141260,1.148060,1.137590,1.141140,1.141140,0
2020-05-08,1.141730,1.147390,1.140790,1.141880,1.141880,0
2020-05-11,1.145600,1.146400,1.135790,1.145100,1.145100,0
2020-05-12,1.140810,1.141480,1.131680,1.140700,1.140700,0
2020-05-13,1.129500,1.135060,1.126520,1.129630,1.129630,0
2020-05-14,1.130860,1.131920,1.127200,1.131020,1.131020,0
2020-05-15,1.131990,1.132380,1.119470,1.131800,1.131800,0
2020-05-18,1.116800,1.123950,1.116600,1.116900,1.116900,0
2020-05-19,1.117500,1.121320,1.116350,1.117610,1.117610,0
2020-05-20,1.121630,1.121860,1.114800,1.121500,1.121500,0
2020-05-21,1.114200,1.117500,1.111030,1.114330,1.114330,0
2020-05-22,1.116200,1.119580,1.114620,1.116000,1.116000,0
2020-05-25,1.117020,1.119840,1.116700,1.117000,1.117000,0
2020-05-26,1.119100,1.125690,1.118100,1.119200,1.119200,0
2020-05-27,1.123260,1.124830,1.111820,1.123000,1.123000,0
2020-05-28,1.113180,1.115470,1.111760,1.113140,1.113140,0
2020-05-29,1.111930,1.113320,1.104560,1.111980,1.111980,0
2020-06-01,1.110610,1.121220,1.110610,1.110430,1.110430,0
2020-06-02,1.122400,1.127580,1.120900,1.122190,1.122190,0
2020-06-03,1.124400,1.126190,1.119600,1.124530,1.124530,0
2020-06-04,1.119030,1.119610,1.110440,1.119000,1.119000,0
2020-06-05,1.111510,1.125120,1.110200,1.112080,1.112080,0
2020-06-08,1.123580,1.125860,1.120000,1.124080,1.124080,0
2020-06-09,1.126480,1.127630,1.118760,1.126360,1.126360,0
2020-06-10,1.121440,1.125550,1.120800,1.121560,1.121560,0
2020-06-11,1.118210,1.119210,1.109890,1.118190,1.118190,0
2020-06-12,1.113790,1.117350,1.111900,1.113600,1.113600,0
2020-06-15,1.111630,1.115620,1.108060,1.111570,1.111570,0
2020-06-16,1.114530,1.121850,1.113470,1.114520,1.114520,0
2020-06-17,1.116930,1.118520,1.112410,1.116930,1.116930,0
2020-06-18,1.116430,1.116800,1.105970,1.116340,1.116340,0
2020-06-19,1.108300,1.110050,1.102230,1.108510,1.108510,0
2020-06-22,1.104320,1.108500,1.103500,1.104580,1.104580,0
2020-06-23,1.108250,1.108510,1.101450,1.108180,1.108180,0
2020-06-24,1.107210,1.108920,1.102000,1.107040,1.107040,0
2020-06-25,1.103320,1.110780,1.103100,1.103180,1.103180,0
2020-06-26,1.107250,1.107880,1.099170,1.107200,1.107200,0
2020-06-29,1.099380,1.100570,1.089890,1.099570,1.099570,0
2020-06-30,1.094510,1.101160,1.093440,1.094420,1.094420,0
2020-07-01,1.102780,1.108380,1.101250,1.102500,1.102500,0
2020-07-02,1.107800,1.110650,1.107200,1.107690,1.107690,0
2020-07-03,1.109240,1.110400,1.107360,1.109200,1.109200,0
2020-07-06,1.109000,1.109040,1.102700,1.108800,1.108800,0
2020-07-07,1.104610,1.114960,1.104100,1.104430,1.104430,0
2020-07-08,1.112140,1.114070,1.109700,1.112270,1.112270,0
2020-07-09,1.112340,1.117690,1.111000,1.112420,1.112420,0
2020-07-10,1.116870,1.118680,1.114930,1.116580,1.116580,0
2020-07-13,1.116420,1.117660,1.109490,1.116370,1.116370,0
2020-07-14,1.105990,1.106820,1.097200,1.106220,1.106220,0
2020-07-15,1.101590,1.105510,1.101300,1.101430,1.101430,0
2020-07-16,1.102630,1.104110,1.099400,1.102800,1.102800,0
2020-07-17,1.102920,1.103860,1.094600,1.102660,1.102660,0
2020-07-20,1.098640,1.107060,1.094100,1.098510,1.098510,0
2020-07-21,1.105150,1.110800,1.105150,1.105030,1.105030,0
2020-07-22,1.103870,1.104540,1.094420,1.103650,1.103650,0
2020-07-23,1.100540,1.100570,1.095900,1.100510,1.100510,0
2020-07-24,1.097820,1.100490,1.095980,1.097740,1.097740,0
2020-07-27,1.098200,1.098700,1.093060,1.097800,1.097800,0
2020-07-28,1.095260,1.103900,1.094600,1.095090,1.095090,0
2020-07-29,1.102940,1.106630,1.100000,1.102750,1.102750,0
2020-07-30,1.101590,1.108810,1.101300,1.101690,1.101690,0
2020-07-31,1.104650,1.113210,1.103300,1.104820,1.104820,0
2020-08-03,1.111770,1.113130,1.109100,1.111860,1.111860,0
2020-08-04,1.112010,1.112010,1.106000,1.111930,1.111930,0
2020-08-05,1.107500,1.109510,1.103900,1.107430,1.107430,0
2020-08-06,1.105300,1.112820,1.104400,1.105490,1.105490,0
2020-08-07,1.106040,1.108940,1.105900,1.106000,1.106000,0
2020-08-10,1.107710,1.113320,1.107200,1.107670,1.107670,0
2020-08-11,1.113920,1.114760,1.109940,1.113990,1.113990,0
2020-08-12,1.112030,1.112340,1.104300,1.111890,1.111890,0
2020-08-13,1.106000,1.107190,1.104400,1.105900,1.105900,0
2020-08-14,1.105800,1.110660,1.105000,1.106010,1.106010,0
2020-08-17,1.105600,1.106620,1.102200,1.105620,1.105620,0
2020-08-18,1.103670,1.109200,1.103400,1.103530,1.103530,0
2020-08-19,1.109160,1.110520,1.105600,1.109200,1.109200,0
2020-08-20,1.106400,1.112000,1.102500,1.106700,1.106700,0
2020-08-21,1.113660,1.117880,1.109400,1.113650,1.113650,0
2020-08-24,1.109530,1.110770,1.105700,1.109750,1.109750,0
2020-08-25,1.108270,1.112850,1.106620,1.108140,1.108140,0
2020-08-26,1.111090,1.117450,1.110400,1.111180,1.111180,0
2020-08-27,1.116340,1.119810,1.115400,1.116270,1.116270,0
2020-08-28,1.116510,1.121860,1.114100,1.116700,1.116700,0
2020-08-31,1.120600,1.121330,1.114900,1.120500,1.120500,0
2020-09-01,1.119340,1.124910,1.117600,1.119310,1.119310,0
2020-09-02,1.123800,1.126750,1.122690,1.123710,1.123710,0
2020-09-03,1.126400,1.127780,1.120400,1.126630,1.126630,0
2020-09-04,1.120060,1.123150,1.117150,1.120020,1.120020,0
2020-09-07,1.119150,1.119740,1.111940,1.119150,1.119150,0
2020-09-08,1.113540,1.114230,1.104340,1.113100,1.113100,0
2020-09-09,1.101750,1.101750,1.095170,1.101870,1.101870,0
2020-09-10,1.100800,1.101420,1.081200,1.100900,1.100900,0
2020-09-11,1.083150,1.085350,1.076100,1.083090,1.083090,0
2020-09-14,1.081470,1.086480,1.080600,1.081300,1.081300,0
2020-09-15,1.082420,1.087930,1.079800,1.082300,1.082300,0
2020-09-16,1.087600,1.099420,1.086000,1.087300,1.087300,0
2020-09-17,1.097890,1.100730,1.090400,1.097820,1.097820,0
2020-09-18,1.095350,1.096910,1.091400,1.095040,1.095040,0
2020-09-21,1.091520,1.093000,1.087280,1.091630,1.091630,0
2020-09-22,1.089580,1.093480,1.084750,1.089400,1.089400,0
2020-09-23,1.088380,1.094160,1.084500,1.088100,1.088100,0
2020-09-24,1.090440,1.096740,1.089000,1.090690,1.090690,0
2020-09-25,1.092500,1.096390,1.090940,1.092700,1.092700,0
2020-09-28,1.097010,1.107340,1.096620,1.097080,1.097080,0
2020-09-29,1.102200,1.103110,1.093500,1.102170,1.102170,0
2020-09-30,1.095500,1.102670,1.092080,1.095400,1.095400,0
2020-10-01,1.101750,1.103250,1.092390,1.101620,1.101620,0
2020-10-02,1.097070,1.105510,1.096100,1.096900,1.096900,0
2020-10-05,1.102990,1.104390,1.099800,1.103170,1.103170,0
2020-10-06,1.101960,1.103540,1.095930,1.101840,1.101840,0
2020-10-07,1.097590,1.099380,1.092100,1.097400,1.097400,0
2020-10-08,1.097500,1.102380,1.096360,1.097740,1.097740,0
2020-10-09,1.099500,1.101400,1.095730,1.099620,1.099620,0
2020-10-12,1.102500,1.107330,1.101400,1.102710,1.102710,0
2020-10-13,1.105840,1.108450,1.102260,1.105500,1.105500,0
2020-10-14,1.101460,1.110080,1.096400,1.101490,1.101490,0
2020-10-15,1.107570,1.108580,1.102260,1.107600,1.107600,0
2020-10-16,1.102140,1.105520,1.098010,1.101950,1.101950,0
2020-10-19,1.103380,1.107970,1.101440,1.103350,1.103350,0
2020-10-20,1.100110,1.100870,1.093170,1.100180,1.100180,0
2020-10-21,1.095180,1.108920,1.094700,1.094800,1.094800,0
2020-10-22,1.107840,1.109150,1.105470,1.107660,1.107660,0
2020-10-23,1.106940,1.108350,1.100620,1.106750,1.106750,0
2020-10-26,1.101590,1.105750,1.097900,1.101620,1.101620,0
2020-10-27,1.102170,1.105350,1.100400,1.102050,1.102050,0
2020-10-28,1.106000,1.109160,1.101890,1.105900,1.105900,0
2020-10-29,1.105520,1.110050,1.103940,1.105540,1.105540,0
2020-10-30,1.107490,1.112690,1.104300,1.107200,1.107200,0
2020-11-02,1.110230,1.111550,1.105100,1.110210,1.110210,0
2020-11-03,1.109700,1.114870,1.108000,1.109900,1.109900,0
2020-11-04,1.116100,1.117410,1.106700,1.115310,1.115310,0
2020-11-05,1.104770,1.111290,1.102600,1.104960,1.104960,0
2020-11-06,1.111950,1.111950,1.104450,1.111710,1.111710,0
2020-11-09,1.108030,1.112400,1.105170,1.108150,1.108150,0
2020-11-10,1.113600,1.125400,1.113400,1.113640,1.113640,0
2020-11-11,1.121850,1.128390,1.121100,1.121930,1.121930,0
2020-11-12,1.122640,1.122640,1.111300,1.122400,1.122400,0
2020-11-13,1.111540,1.115130,1.110500,1.111520,1.111520,0
2020-11-16,1.116010,1.116500,1.111600,1.116000,1.116000,0
2020-11-17,1.114830,1.117240,1.113200,1.114740,1.114740,0
2020-11-18,1.117430,1.121510,1.115900,1.117320,1.117320,0
2020-11-19,1.118310,1.120390,1.115670,1.118820,1.118820,0
2020-11-20,1.116440,1.121050,1.115700,1.116390,1.116390,0
2020-11-23,1.121020,1.127670,1.120500,1.121100,1.121100,0
2020-11-24,1.125010,1.126700,1.122170,1.124900,1.124900,0
2020-11-25,1.123050,1.124640,1.118760,1.123050,1.123050,0
2020-11-26,1.122800,1.123110,1.119260,1.122900,1.122900,0
2020-11-27,1.120980,1.121550,1.112050,1.121020,1.121020,0
2020-11-30,1.113500,1.117570,1.110930,1.113550,1.113550,0
2020-12-01,1.117100,1.119610,1.110320,1.117070,1.117070,0
2020-12-02,1.111940,1.112710,1.100820,1.111770,1.111770,0
2020-12-03,1.103500,1.111070,1.102900,1.103500,1.103500,0
2020-12-04,1.107540,1.113070,1.102800,1.107100,1.107100,0
2020-12-07,1.106720,1.107430,1.094100,1.106760,1.106760,0
2020-12-08,1.102940,1.103510,1.096900,1.102400,1.102400,0
2020-12-09,1.103630,1.112880,1.101200,1.103300,1.103300,0
2020-12-10,1.106380,1.108040,1.093960,1.106380,1.106380,0
2020-12-11,1.095290,1.096830,1.083440,1.095500,1.095500,0
2020-12-14,1.097490,1.105300,1.096600,1.097490,1.097490,0
2020-12-15,1.096710,1.106240,1.092930,1.097080,1.097080,0
2020-12-16,1.106140,1.111710,1.104340,1.106080,1.106080,0
2020-12-17,1.106910,1.113060,1.106400,1.106950,1.106950,0
2020-12-18,1.106520,1.107060,1.100850,1.106490,1.106490,0
2020-12-21,1.097490,1.098290,1.085030,1.096990,1.096990,0
2020-12-22,1.098800,1.100630,1.092860,1.099170,1.099170,0
2020-12-23,1.099250,1.110210,1.099100,1.099300,1.099300,0
2020-12-24,1.107500,1.116800,1.107300,1.107500,1.107500,0
2020-12-25,1.112200,1.116600,1.110000,1.112300,1.112300,0
2020-12-28,1.111800,1.111970,1.100170,1.111850,1.111850,0
2020-12-29,1.101820,1.103930,1.099890,1.101700,1.101700,0
2020-12-30,1.101200,1.109380,1.100660,1.101500,1.101500,0
2020-12-31,1.108070,1.117610,1.107340,1.108030,1.108030,0
2021-01-01,1.122000,1.127000,1.119000,1.122100,1.122100,0
2021-01-04,1.116920,1.118000,1.105500,1.116900,1.116900,0
2021-01-05,1.107660,1.109170,1.104410,1.107400,1.107400,0
2021-01-06,1.107870,1.108820,1.100730,1.107920,1.107920,0
2021-01-07,1.104030,1.109010,1.101820,1.104050,1.104050,0
2021-01-08,1.105760,1.111830,1.105200,1.105760,1.105760,0
2021-01-11,1.109260,1.111070,1.106590,1.108980,1.108980,0
2021-01-12,1.112080,1.120880,1.111460,1.111920,1.111920,0
2021-01-13,1.119390,1.125520,1.119200,1.119510,1.119510,0
2021-01-14,1.122010,1.127340,1.121400,1.122080,1.122080,0
2021-01-15,1.125800,1.127470,1.122400,1.125800,1.125800,0
2021-01-18,1.124730,1.125200,1.120470,1.124730,1.124730,0
2021-01-19,1.124400,1.125490,1.121100,1.124330,1.124330,0
2021-01-20,1.123920,1.131140,1.123100,1.123930,1.123930,0
2021-01-21,1.128060,1.132410,1.127100,1.128010,1.128010,0
2021-01-22,1.128400,1.128430,1.121240,1.128280,1.128280,0
2021-01-25,1.124710,1.127260,1.124170,1.124730,1.124730,0
2021-01-26,1.126140,1.130150,1.122960,1.126160,1.126160,0
2021-01-27,1.129650,1.134590,1.128800,1.129640,1.129640,0
2021-01-28,1.129450,1.132220,1.125660,1.129240,1.129240,0
2021-01-29,1.132270,1.132980,1.127340,1.132310,1.132310,0
2021-02-01,1.129790,1.135680,1.129600,1.129660,1.129660,0
2021-02-02,1.133100,1.136760,1.131820,1.133000,1.133000,0
